action_id,action_name,action_type,hazard_name,sector_names,subsector_names,primary_purpose,description,cobenefits_airquality,cobenefits_waterquality,cobenefits_habitat,cobenefits_costofliving,cobenefits_housing,cobenefits_mobility,cobenefits_stakeholderengagement,equity_and_inclusion_considerations,ghgreduction_stationary_energy,ghgreduction_transportation,ghgreduction_waste,ghgreduction_ippu,ghgreduction_afolu,adaptation_effectiveness,cost_investment_needed,timeline_for_implementation,dependencies,key_performance_indicators,powers_and_mandates,adaptation_effectiveness_droughts,adaptation_effectiveness_heatwaves,adaptation_effectiveness_floods,adaptation_effectiveness_sealevelrise,adaptation_effectiveness_landslides,adaptation_effectiveness_storms,adaptation_effectiveness_wildfires,adaptation_effectiveness_diseases,biome
c40_0023,Emissões de Ônibus,{mitigation},,{transportation},{on-road},{ghg_reduction},"A mitigação das ""Emissões de Ônibus"" foca na redução do impacto ambiental das frotas de ônibus. A implementação de tecnologias e combustíveis mais limpos ajuda a minimizar as emissões, contribuindo para a melhoria da qualidade do ar e para um transporte urbano sustentável.",1,0,0,0,0,0,0,"A ação de mitigação ""Emissões de Ônibus"" promove equidade e inclusão ao focar em melhorias na qualidade do ar, beneficiando diretamente comunidades vulneráveis e desatendidas que muitas vezes são desproporcionalmente afetadas pela poluição. Ao implementar tecnologias e combustíveis mais limpos nas frotas de ônibus, a ação reduz emissões nocivas em áreas onde residem populações de baixa renda e grupos marginalizados, abordando assim preocupações de justiça ambiental. Além disso, melhorar o transporte urbano por meio de ônibus mais limpos garante que todos os membros da comunidade, incluindo aqueles que dependem do transporte público, tenham acesso a opções de transporte mais saudáveis e sustentáveis. Essa abordagem promove a inclusão ao priorizar as necessidades daqueles que podem ter mobilidade ou recursos financeiros limitados, garantindo que os benefícios de um ar mais limpo e de um transporte melhorado sejam distribuídos de forma equitativa.",,20-39,,,,,medium,<5 years,"['Disponibilidade de tecnologias e combustíveis mais limpos para frotas de ônibus', 'Investimento em infraestrutura para apoiar operações de ônibus mais limpos', 'Apoio regulatório e incentivos para a adoção de ônibus de baixa emissão', 'Conscientização pública e aceitação de opções de transporte mais limpas', 'Colaboração entre governo, autoridades de trânsito e fabricantes']","['Redução nas emissões de CO2 (toneladas)', 'Percentual da frota de ônibus utilizando tecnologias limpas', 'Eficiência de combustível da frota de ônibus (milhas por galão)', 'Número de ônibus reformados ou substituídos por modelos mais limpos', 'Métricas de melhoria da qualidade do ar (por exemplo, níveis de PM2.5)', 'Taxas de utilização do transporte público', 'Economia de custos com melhorias na eficiência de combustível', 'Percentual de redução nas emissões de óxidos de nitrogênio (NOx)']",,,,,,,,,,none
c40_0024,Emissões de Ferry,{mitigation},,{transportation},{waterborne_navigation},{ghg_reduction},"As estratégias de redução de ""Ferry Emissions"" visam diminuir a pegada ambiental do transporte aquático. A implementação de combustíveis mais limpos e tecnologias de controle de emissões melhora a sustentabilidade das operações de ferry, preservando os ecossistemas marinhos.",1,1,0,0,0,0,0,"As estratégias de redução de ""Emissões de Ferry"" promovem equidade e inclusão ao priorizar a saúde e o bem-estar de comunidades vulneráveis ou carentes que dependem dos serviços de ferry para transporte. Ao implementar combustíveis mais limpos e tecnologias de controle de emissões, a ação aborda diretamente os problemas de qualidade do ar que afetam desproporcionalmente bairros de baixa renda e comunidades de cor localizadas perto das rotas de ferry.

Além disso, melhorar a sustentabilidade das operações de ferry ajuda a garantir que essas comunidades tenham acesso a opções de transporte confiáveis e ecologicamente corretas, o que pode melhorar a mobilidade e as oportunidades econômicas. O foco na preservação dos ecossistemas marinhos também beneficia essas comunidades, pois muitas vezes dependem de vias navegáveis saudáveis para pesca, recreação e turismo, apoiando assim seus meios de subsistência e práticas culturais. No geral, a ação reconhece e aborda as necessidades específicas das populações carentes, promovendo um sistema de transporte mais equitativo.",,20-39,,,,,medium,5-10 years,"['Disponibilidade de alternativas de combustíveis mais limpos para operações de ferry', 'Desenvolvimento e implementação de tecnologias de controle de emissões', 'Estruturas regulatórias que apoiam a redução de emissões', 'Investimento em infraestrutura para distribuição de combustíveis mais limpos', 'Colaboração com operadores de ferry e partes interessadas para adoção de práticas sustentáveis', 'Pesquisa e desenvolvimento de soluções inovadoras no transporte marítimo']","['Redução nas emissões de CO2 (toneladas)', 'Percentual de balsas usando combustíveis mais limpos', 'Redução nas emissões de material particulado (toneladas)', 'Número de balsas equipadas com tecnologias de controle de emissões', 'Consumo de combustível por milha por passageiro', 'Percentual de redução nas emissões totais das balsas', 'Taxa de conformidade com as regulamentações ambientais', 'Indicadores de saúde do ecossistema marinho']",,,,,,,,,,coastal_marine
c40_0025,Emissões de Caminhões,{mitigation},,{transportation},{on-road},{ghg_reduction},"A mitigação das ""Emissões de Caminhões"" envolve a adoção de combustíveis e tecnologias mais limpas para reduzir o impacto ambiental do transporte de carga. Esta iniciativa visa diminuir a poluição do ar, promover a sustentabilidade e melhorar a eficiência geral da logística urbana.",1,0,0,0,0,0,0,"A iniciativa de mitigação ""Emissões de Caminhões"" promove equidade e inclusão ao abordar o impacto desproporcional da poluição do ar em comunidades vulneráveis e carentes, muitas vezes localizadas perto de corredores de carga. Ao adotar combustíveis e tecnologias mais limpas, a ação beneficia diretamente essas comunidades ao melhorar a qualidade do ar, o que é crucial para a saúde pública, especialmente para populações de baixa renda e comunidades de cor que podem ter acesso limitado a recursos de saúde.

Além disso, a iniciativa melhora a sustentabilidade e a eficiência da logística urbana, o que pode levar a oportunidades econômicas e criação de empregos nessas áreas carentes. Ao priorizar métodos de transporte mais limpos, a ação apoia uma distribuição mais equitativa dos benefícios ambientais, garantindo que comunidades marginalizadas não sejam deixadas para trás na transição para uma economia mais verde. No geral, o foco na redução de emissões está alinhado com o objetivo de fomentar comunidades mais saudáveis e resilientes, que muitas vezes são as mais afetadas pela degradação ambiental.",,20-39,,,,,medium,<5 years,"['Disponibilidade de alternativas de combustíveis mais limpos', 'Desenvolvimento e adoção de tecnologias avançadas de redução de emissões', 'Estruturas regulatórias e políticas de apoio', 'Investimento em infraestrutura para opções de frete mais limpas', 'Colaboração entre as partes interessadas nos setores de logística e transporte']","['Redução nas emissões de CO2 (toneladas)', 'Percentual de caminhões usando combustíveis mais limpos', 'Melhoria na eficiência de combustível (milhas por galão)', 'Redução nas emissões de material particulado (PM2.5)', 'Aumento no número de caminhões elétricos ou híbridos', 'Economia de custos com melhorias na eficiência de combustível', 'Percentual de redução nos níveis de poluição do ar urbano', 'Número de empresas de logística adotando práticas sustentáveis']",,,,,,,,,,none
c40_0026,Emissões de Veículos,{mitigation},,{transportation},{on-road},{ghg_reduction},"As estratégias de redução de ""Vehicle Emissions"" concentram-se em minimizar o impacto ambiental de todos os tipos de veículos. A implementação de tecnologias mais limpas e a promoção de combustíveis alternativos contribuem para a redução das emissões, promovendo um transporte sustentável e ecológico.",1,0,0,0,0,0,0,"As estratégias de redução de ""Emissões de Veículos"" promovem inerentemente a equidade e a inclusão ao abordar os impactos ambientais que afetam desproporcionalmente comunidades vulneráveis e carentes. Essas comunidades frequentemente enfrentam níveis mais altos de poluição do ar e problemas de saúde relacionados devido à proximidade com áreas de tráfego intenso e zonas industriais. Ao implementar tecnologias mais limpas e promover combustíveis alternativos, a ação beneficia diretamente essas populações ao melhorar a qualidade do ar e reduzir os riscos à saúde.

Além disso, o foco em transporte sustentável e ecológico pode melhorar o acesso a opções de transporte acessíveis e eficientes para comunidades carentes, que podem não ter transporte público confiável. Essa inclusão garante que todos os membros da comunidade, independentemente do status socioeconômico, possam se beneficiar de um ar mais limpo e melhores resultados de saúde pública. No geral, a ação reconhece e aborda as necessidades específicas das populações vulneráveis, promovendo uma abordagem mais equitativa para a ação climática.",,80-100,,,,,medium,<5 years,"['Desenvolvimento e disponibilidade de tecnologias de veículos mais limpos', 'Infraestrutura para distribuição de combustíveis alternativos', 'Políticas e regulamentações governamentais que apoiam a redução de emissões', 'Conscientização pública e aceitação de opções de transporte ecológicas', 'Investimento em pesquisa e desenvolvimento de soluções de transporte sustentável']","['Redução nas emissões de veículos (CO2, NOx, PM)', 'Percentagem de veículos utilizando combustíveis alternativos', 'Número de veículos elétricos nas estradas', 'Melhorias na eficiência de combustível (milhas por galão)', 'Taxa de adoção de tecnologias mais limpas', 'Redução no consumo de combustíveis fósseis', 'Taxas de uso de transporte público', 'Melhorias no índice de qualidade do ar', 'Percentagem de zonas de baixa emissão estabelecidas', 'Investimento em infraestrutura de transporte sustentável']",,,,,,,,,,none
c40_0027,Melhorias Ferroviárias,{mitigation},,{transportation},{railways},{ghg_reduction},"""Melhorias Ferroviárias"" envolvem aprimorar a eficiência e sustentabilidade dos sistemas ferroviários. Ao investir em modernização e práticas ecológicas, as cidades visam promover o transporte ferroviário como um modo de transporte de baixa emissão e eficiente em termos de energia.",1,0,0,0,0,0,0,"A ação climática ""Melhorias Ferroviárias"" promove equidade e inclusão de várias maneiras:

1. **Acessibilidade para Comunidades Desfavorecidas**: Ao melhorar os sistemas ferroviários, a ação visa proporcionar melhor acesso ao transporte público para populações vulneráveis, incluindo indivíduos de baixa renda e comunidades que podem não ter opções de transporte confiáveis.

2. **Transporte Acessível**: Sistemas ferroviários modernizados e eficientes podem levar a custos operacionais mais baixos, o que pode se traduzir em tarifas mais acessíveis para os passageiros, beneficiando aqueles que são economicamente desfavorecidos.

3. **Criação de Empregos**: O investimento em melhorias ferroviárias pode criar oportunidades de emprego na construção, manutenção e operação, beneficiando particularmente as comunidades locais que podem enfrentar taxas de desemprego mais altas.

4. **Redução do Impacto Ambiental**: Ao promover o transporte ferroviário de baixa emissão, a ação aborda preocupações de justiça ambiental, já que comunidades desfavorecidas muitas vezes sofrem mais com a poluição e os impactos das mudanças climáticas.

5. **Engajamento Comunitário**: O planejamento e a implementação das melhorias ferroviárias podem envolver a participação das comunidades locais, garantindo que as necessidades e preferências de populações diversas sejam consideradas no processo de desenvolvimento.

6. **Benefícios para a Saúde**: Sistemas ferroviários melhorados podem levar à redução da poluição do ar e do congestionamento do tráfego, contribuindo para melhores resultados de saúde para comunidades vulneráveis que são desproporcionalmente afetadas por riscos ambientais.

No geral, a iniciativa ""Melhorias Ferroviárias"" é projetada para melhorar a equidade no transporte e apoiar a inclusão de comunidades desfavorecidas nos esforços de desenvolvimento sustentável.",,40-59,,,,,high,5-10 years,"['Investimento em infraestrutura e tecnologia para sistemas ferroviários', 'Políticas e regulamentos governamentais que apoiam o transporte sustentável', 'Parcerias públicas e privadas para financiamento e implementação', 'Apoio da comunidade e conscientização pública sobre os benefícios ferroviários', 'Disponibilidade de materiais e práticas ecológicas para modernização']","['Redução nas emissões de gases de efeito estufa do transporte ferroviário', 'Aumento no número de passageiros de trem', 'Percentagem de trens utilizando fontes de energia renovável', 'Melhoria na eficiência energética dos sistemas ferroviários', 'Redução no tempo de viagem para passageiros de trem', 'Aumento no transporte de carga por ferrovia', 'Avaliações de satisfação dos clientes para os serviços ferroviários', 'Investimento em melhorias na infraestrutura ferroviária', 'Redução nos custos de manutenção dos sistemas ferroviários', 'Percentagem da rede ferroviária eletrificada']",,,,,,,,,,none
c40_0028,Ônibus de Emissão Zero,{mitigation},,{transportation},{on-road},{ghg_reduction},"Iniciativas de ""Ônibus de Emissão Zero"" focam na integração de tecnologias elétricas ou outras tecnologias de emissão zero nas frotas de transporte público. Esta estratégia visa eliminar as emissões dos ônibus tradicionais, contribuindo para um ar mais limpo e um sistema de transporte urbano mais sustentável.",2,0,0,0,0,0,0,"A iniciativa ""Ônibus de Emissão Zero"" promove equidade e inclusão ao priorizar ar mais limpo em áreas urbanas, que muitas vezes incluem comunidades vulneráveis ou carentes que são desproporcionalmente afetadas pela poluição do ar. Ao fazer a transição para ônibus elétricos ou de emissão zero, a iniciativa aborda diretamente as disparidades de saúde enfrentadas por essas populações, melhorando sua qualidade de vida geral.

Além disso, a integração de tecnologias de emissão zero no transporte público melhora a acessibilidade a opções de transporte confiáveis e sustentáveis para indivíduos de baixa renda que podem depender do transporte público para seus deslocamentos diários. Isso garante que todos os membros da comunidade, independentemente do status socioeconômico, tenham acesso equitativo a transporte limpo.

Além disso, a iniciativa pode criar oportunidades de emprego na manutenção e operação de ônibus de emissão zero, particularmente em comunidades que historicamente enfrentaram desvantagens econômicas. Isso pode ajudar a fomentar a inclusão econômica e apoiar o desenvolvimento da força de trabalho local.

No geral, o foco da iniciativa na redução de emissões e na melhoria do transporte público está alinhado com as necessidades das comunidades carentes, promovendo justiça ambiental e acesso equitativo a soluções de transporte limpo.",,20-39,,,,,high,<5 years,"['Disponibilidade de tecnologia de ônibus elétrico ou de emissão zero', 'Investimento em infraestrutura de carregamento para ônibus elétricos', 'Políticas e regulamentos governamentais de apoio que promovem o transporte de emissão zero', 'Financiamento público ou incentivos financeiros para agências de trânsito', 'Treinamento e desenvolvimento de força de trabalho para manutenção e operação de novas tecnologias', 'Aceitação pública e demanda por opções de transporte público mais limpas']","['Número de ônibus de emissão zero implantados', 'Redução nas emissões de gases de efeito estufa', 'Percentual da frota de transporte público que é de emissão zero', 'Métricas de melhoria da qualidade do ar', 'Economia de custos operacionais com ônibus de emissão zero', 'Níveis de utilização pública', 'Consumo de energia por milha', 'Custos de manutenção de ônibus de emissão zero', 'Avaliações de satisfação dos usuários', 'Redução na poluição sonora']",,,,,,,,,,none
c40_0029,Frota de VE,{mitigation},,{transportation},{on-road},{ghg_reduction},"Iniciativas de ""EV Fleet"" envolvem a transição de frotas de veículos municipais para veículos elétricos (EVs). Ao adotar o transporte elétrico, as cidades reduzem emissões, diminuem a poluição do ar e contribuem para a adoção geral de soluções de mobilidade sustentáveis e ecológicas.",1,0,0,0,0,0,0,"As iniciativas de ""Frota de VE"" promovem equidade e inclusão de várias maneiras:

1. **Melhoria da Qualidade do Ar**: Ao reduzir as emissões e diminuir a poluição do ar, essas iniciativas beneficiam diretamente comunidades vulneráveis e carentes que muitas vezes estão localizadas perto de áreas de tráfego intenso e são desproporcionalmente afetadas pela má qualidade do ar.

2. **Acesso a Transporte Limpo**: A transição para veículos elétricos pode melhorar o acesso a opções de transporte mais limpas para todos os membros da comunidade, incluindo aqueles em bairros de baixa renda que podem depender de serviços municipais para mobilidade.

3. **Criação de Empregos e Oportunidades Econômicas**: A implementação de frotas de VE pode criar oportunidades de emprego na manutenção, operação e desenvolvimento de infraestrutura de veículos elétricos, proporcionando benefícios econômicos para populações carentes.

4. **Engajamento Comunitário**: Essas iniciativas frequentemente envolvem a participação e o engajamento da comunidade, garantindo que as vozes de grupos marginalizados sejam ouvidas e consideradas no planejamento e execução de soluções de transporte.

5. **Economia de Custos a Longo Prazo**: Ao investir em veículos elétricos, os municípios podem reduzir os custos operacionais ao longo do tempo, permitindo potencialmente o reinvestimento em serviços comunitários que beneficiam os residentes de baixa renda.

No geral, as iniciativas de ""Frota de VE"" são projetadas para abordar a justiça ambiental, priorizando a saúde e o bem-estar econômico de comunidades vulneráveis enquanto promovem soluções de transporte sustentáveis.",,0-19,,,,,high,5-10 years,"['Disponibilidade de infraestrutura de carregamento para veículos elétricos', 'Acesso a financiamento e incentivos financeiros para a compra de VEs', 'Apoio do governo local e estruturas políticas que promovem a adoção de VEs', 'Conscientização e aceitação pública de veículos elétricos', 'Disponibilidade de uma cadeia de suprimentos confiável para VEs e componentes relacionados', 'Treinamento e recursos para o pessoal municipal sobre manutenção e operação de VEs']","['Número de veículos elétricos na frota', 'Redução nas emissões de gases de efeito estufa', 'Diminuição nos níveis de poluição do ar', 'Economia de custos com combustível e manutenção', 'Percentual da frota que foi convertida para elétrica', 'Aumento na conscientização e aceitação pública dos VEs', 'Redução no consumo de combustíveis fósseis', 'Milhas percorridas por veículos elétricos', 'Disponibilidade de infraestrutura de carregamento', 'Melhorias na eficiência operacional']",,,,,,,,,,none
c40_0031,Trânsito Inteligente,{mitigation},,{transportation},{all},{ghg_reduction},"""Smart Transit"" envolve a integração de tecnologias avançadas e soluções baseadas em dados para aumentar a eficiência e a eficácia dos sistemas de transporte público. Ao incorporar tecnologias inteligentes, as cidades visam otimizar as rotas de trânsito, melhorar a confiabilidade do serviço e proporcionar uma experiência de deslocamento mais fluida e sustentável para os residentes.",1,0,0,1,0,2,0,"A iniciativa ""Smart Transit"" promove equidade e inclusão ao aprimorar os sistemas de transporte público que são cruciais para comunidades vulneráveis e carentes. Ao otimizar as rotas de trânsito e melhorar a confiabilidade do serviço, a ação garante que essas comunidades tenham melhor acesso a serviços essenciais, oportunidades de emprego e atividades sociais.

Além disso, a integração de tecnologias avançadas pode ajudar a identificar e atender às necessidades específicas de populações carentes, como aquelas com deficiência ou indivíduos de baixa renda, garantindo que o sistema de transporte seja responsivo às suas necessidades. O foco em uma experiência de deslocamento contínua e sustentável também contribui para a redução dos custos de transporte e dos impactos ambientais, que afetam desproporcionalmente os grupos marginalizados. No geral, a iniciativa visa criar um cenário de transporte mais equitativo que beneficie todos os residentes, particularmente aqueles que historicamente enfrentaram barreiras à mobilidade.",,0-19,,,,,medium,5-10 years,"['Disponibilidade de tecnologias avançadas para coleta e análise de dados', 'Investimento em infraestrutura para apoiar sistemas de trânsito inteligentes', 'Colaboração entre agências governamentais, autoridades de trânsito e fornecedores de tecnologia', 'Aceitação pública e engajamento dos usuários com soluções de trânsito inteligentes', 'Acesso a dados em tempo real para otimização de rotas e confiabilidade do serviço', 'Modelos de financiamento sustentáveis para manter e expandir iniciativas de trânsito inteligentes']","['Redução nas emissões de gases de efeito estufa', 'Aumento no número de passageiros do transporte público', 'Tempo médio de espera para transporte público', 'Percentual de pontualidade', 'Índice de satisfação do cliente', 'Economia de custos com rotas otimizadas', 'Percentual de rotas utilizando tecnologia inteligente', 'Redução nos custos operacionais de transporte', 'Aumento nas opções de transporte multimodal', 'Frequência de melhorias no serviço']",,,,,,,,,,none
c40_0032,Acesso ao Transporte Público,{mitigation},,{transportation},{all},{ghg_reduction},"As iniciativas de ""Acesso ao Trânsito"" concentram-se em melhorar o acesso a pé, de bicicleta e ao trânsito integrado para criar uma rede de transporte urbano mais interconectada e sustentável. Isso envolve o aprimoramento da infraestrutura e a promoção de opções multimodais para reduzir a dependência de veículos individuais.",1,0,0,1,0,2,0,"As iniciativas de ""Acesso ao Trânsito"" promovem equidade e inclusão por meio de:

1. **Melhorar a Acessibilidade**: Ao aprimorar a infraestrutura para pedestres e ciclistas, as iniciativas garantem que indivíduos em comunidades carentes, que podem não ter acesso a veículos particulares, possam navegar pelas áreas urbanas de forma mais fácil e segura.

2. **Opções Multimodais**: A promoção de opções de trânsito integradas oferece diversas escolhas de transporte, atendendo às necessidades variadas de populações vulneráveis, incluindo indivíduos de baixa renda, idosos e pessoas com deficiência.

3. **Reduzir Barreiras de Transporte**: Ao focar no transporte urbano sustentável, as iniciativas visam reduzir o ônus financeiro associado à posse e manutenção de automóveis, tornando a mobilidade mais acessível para comunidades carentes.

4. **Incentivar o Transporte Ativo**: Ao promover a caminhada e o ciclismo, as iniciativas apoiam estilos de vida mais saudáveis, o que pode ser particularmente benéfico para comunidades que podem não ter acesso a instalações recreativas ou recursos de saúde.

5. **Engajamento Comunitário**: O desenvolvimento de redes de trânsito interconectadas frequentemente envolve a participação das comunidades locais, garantindo que as vozes das populações vulneráveis sejam ouvidas e consideradas no planejamento de transporte.

6. **Justiça Ambiental**: Ao reduzir a dependência de veículos individuais, as iniciativas contribuem para um ar mais limpo e um ambiente mais saudável, beneficiando desproporcionalmente comunidades carentes que podem estar localizadas perto de áreas de tráfego intenso e são mais vulneráveis à poluição.",,20-39,,,,,medium,5-10 years,"['Investimento em melhorias de infraestrutura para caminhos de pedestres e ciclovias', 'Colaboração com governos locais e autoridades de trânsito para planejamento integrado de transporte', 'Campanhas de conscientização pública para promover os benefícios do transporte multimodal', 'Financiamento e recursos para projetos de transporte sustentável', 'Coleta e análise de dados para avaliar as necessidades de transporte e padrões de uso']","['Aumento no uso do transporte público', 'Redução nas viagens de veículos de ocupação única', 'Percentual da população a uma distância a pé do transporte público', 'Aumento na quilometragem da infraestrutura cicloviária', 'Satisfação dos usuários com os serviços de transporte', 'Redução nas emissões de gases de efeito estufa do transporte', 'Aumento nas viagens multimodais', 'Percentual de ruas com instalações para pedestres melhoradas', 'Aumento no uso do programa de compartilhamento de bicicletas', 'Redução nos níveis de congestionamento de tráfego']",,,,,,,,,,none
c40_0033,Áreas de 15/30 Minutos,{mitigation},,{transportation},{all},{ghg_reduction},"""Áreas de 15/30 Minutos"" referem-se ao desenvolvimento de bairros completos onde serviços essenciais, comodidades e transporte público são facilmente acessíveis a uma caminhada ou passeio de bicicleta de 15 ou 30 minutos. Esta abordagem de planejamento urbano promove a sustentabilidade ao reduzir a necessidade de viagens de longa distância e fomentar a resiliência comunitária.",1,0,0,0,0,2,0,"A ação climática ""Áreas de 15/30 Minutos"" promove equidade e inclusão ao garantir que serviços e comodidades essenciais sejam acessíveis a todos os membros da comunidade, beneficiando particularmente populações vulneráveis ou desatendidas que podem não ter transporte confiável. Ao projetar bairros onde recursos chave estão a uma curta distância a pé ou de bicicleta, essa abordagem reduz barreiras de acesso para indivíduos de baixa renda, idosos e pessoas com deficiência.

Além disso, o foco na integração do transporte público melhora as opções de mobilidade para aqueles que podem não possuir um veículo, apoiando ainda mais o acesso equitativo a empregos, educação e saúde. O desenvolvimento de bairros completos fomenta um senso de comunidade e pertencimento, incentivando interações sociais entre grupos diversos e promovendo a inclusão. No geral, essa estratégia de planejamento urbano aborda ativamente as necessidades de comunidades marginalizadas, garantindo que não sejam deixadas para trás na transição para uma vida sustentável.",,0-19,,,,,medium,<5 years,"['Disponibilidade de serviços e comodidades essenciais a uma distância que pode ser percorrida a pé ou de bicicleta', 'Investimento em infraestrutura de transporte público', 'Envolvimento da comunidade e apoio a iniciativas de planejamento local', 'Regulamentações de zoneamento que promovem o desenvolvimento de uso misto', 'Princípios de design urbano sustentável que priorizam a caminhabilidade e a ciclabilidade', 'Colaboração entre o governo local, planejadores urbanos e residentes']","['Percentagem de residentes a 15/30 minutos de serviços essenciais', 'Redução na distância média de deslocamento', 'Aumento nas taxas de transporte ativo (caminhada/bicicleta)', 'Taxas de uso de transporte público', 'Redução nas emissões de gases de efeito estufa do transporte', 'Satisfação da comunidade com as comodidades locais', 'Número de novos negócios estabelecidos em áreas de 15/30 minutos', 'Aumento de espaços verdes per capita', 'Frequência de eventos comunitários e atividades de engajamento', 'Mudança nos valores de propriedades em áreas de 15/30 minutos']",,,,,,,,,,none
c40_0034,Proibições de Materiais,{mitigation},,{waste},{disposal_of_solid_waste_generated_in_the_city},{ghg_reduction},"""As Proibições de Materiais"" envolvem a imposição de restrições a materiais descartáveis ou não recicláveis para reduzir o impacto ambiental. Ao proibir certos materiais, as cidades visam promover o uso de alternativas sustentáveis, contribuindo para a redução de resíduos e a conservação ambiental geral.",0,1,0,0,0,0,0,"A ação climática ""Proibição de Materiais"" promove equidade e inclusão ao abordar o impacto desproporcional do lixo e da poluição em comunidades vulneráveis e carentes. Ao reduzir materiais de uso único e não recicláveis, a ação ajuda a melhorar a saúde ambiental em áreas que frequentemente são mais afetadas por problemas de gestão de resíduos.

Além disso, a promoção de alternativas sustentáveis pode criar oportunidades econômicas para negócios locais, especialmente aqueles em áreas carentes, ao incentivar o desenvolvimento e a distribuição de produtos ecológicos. Isso pode levar à criação de empregos e ao apoio às economias locais.

Além do mais, a implementação de proibições de materiais frequentemente envolve engajamento e educação comunitária, garantindo que as vozes de grupos marginalizados sejam ouvidas e consideradas no processo de tomada de decisão. Essa abordagem participativa promove um senso de pertencimento e empoderamento entre os membros da comunidade, aumentando a equidade social.

No geral, a ação não só visa reduzir o impacto ambiental, mas também considera ativamente as necessidades e contribuições das populações vulneráveis, promovendo uma transição para a sustentabilidade mais inclusiva e equitativa.",,,0-19,,,,low,<5 years,"['Consciência pública e apoio para questões ambientais', 'Disponibilidade de alternativas sustentáveis para materiais proibidos', 'Mecanismos de fiscalização eficazes para garantir o cumprimento das proibições', 'Colaboração com empresas para a transição para práticas ecológicas', 'Programas de educação e divulgação para informar a comunidade sobre as mudanças']","['Redução no consumo de materiais descartáveis', 'Aumento nas taxas de reciclagem', 'Quantidade de resíduos desviados de aterros sanitários', 'Número de alternativas sustentáveis adotadas', 'Níveis de conscientização e engajamento público', 'Taxa de conformidade entre as empresas', 'Redução de lixo em espaços públicos', 'Redução da pegada de carbono associada a proibições de materiais']",,,,,,,,,,none
c40_0035,Eficiência de Resíduos,{mitigation},,{waste},{all},{ghg_reduction},"As iniciativas de ""Eficiência de Resíduos"" visam melhorar a eficiência dos processos de coleta de resíduos, reduzindo o consumo de recursos e minimizando o impacto ambiental. Isso inclui a otimização dos sistemas de gestão de resíduos para aumentar a eficiência energética e promover práticas sustentáveis de descarte de resíduos.",0,1,0,0,0,0,0,"As iniciativas de ""Eficiência de Resíduos"" promovem equidade e inclusão ao focar em comunidades carentes que muitas vezes sofrem com sistemas de gestão de resíduos ineficientes. Ao otimizar os processos de coleta de resíduos, essas iniciativas podem reduzir o fardo ambiental sobre populações vulneráveis, que podem viver em áreas desproporcionalmente afetadas por resíduos e poluição.

Além disso, melhorar a eficiência energética na gestão de resíduos pode levar a economias de custos, que podem ser reinvestidas em serviços comunitários ou infraestrutura que beneficiem bairros de baixa renda. A promoção de práticas sustentáveis de descarte de resíduos também garante que todos os membros da comunidade, independentemente do status socioeconômico, tenham acesso a opções ambientalmente responsáveis, promovendo um senso de responsabilidade compartilhada e inclusão nos esforços de ação climática.

No geral, essas iniciativas reconhecem os desafios únicos enfrentados por comunidades carentes e visam criar um sistema de gestão de resíduos mais equitativo que beneficie todos os residentes.",,,80-100,,,,medium,<5 years,"['Infraestrutura e tecnologia eficazes de gestão de resíduos', 'Colaboração com governos locais e autoridades de gestão de resíduos', 'Conscientização pública e educação sobre práticas de descarte de resíduos', 'Acesso a dados para monitorar e otimizar processos de coleta de resíduos', 'Investimento em instalações sustentáveis de processamento de resíduos']","['Redução nos custos de coleta de resíduos', 'Percentual de redução de resíduos enviados para aterros sanitários', 'Aumento nas taxas de reciclagem', 'Consumo de energia por tonelada de resíduos coletados', 'Redução de emissões de carbono na gestão de resíduos', 'Satisfação do cliente com os serviços de coleta de resíduos', 'Volume de resíduos processados por métodos sustentáveis', 'Eficiência operacional das rotas de coleta de resíduos']",,,,,,,,,,none
