action_id,action_name,action_type,hazard_name,sector_names,subsector_names,primary_purpose,description,cobenefits_airquality,cobenefits_waterquality,cobenefits_habitat,cobenefits_costofliving,cobenefits_housing,cobenefits_mobility,cobenefits_stakeholderengagement,equity_and_inclusion_considerations,ghgreduction_stationary_energy,ghgreduction_transportation,ghgreduction_waste,ghgreduction_ippu,ghgreduction_afolu,adaptation_effectiveness,cost_investment_needed,timeline_for_implementation,dependencies,key_performance_indicators,powers_and_mandates,adaptation_effectiveness_droughts,adaptation_effectiveness_heatwaves,adaptation_effectiveness_floods,adaptation_effectiveness_sealevelrise,adaptation_effectiveness_landslides,adaptation_effectiveness_storms,adaptation_effectiveness_wildfires,adaptation_effectiveness_diseases,biome
icare_0015,Promover la energía hidroeléctrica mini y micro y la energía de biomasa,{mitigation},,{stationary_energy},{energy_generation_supplied_to_the_grid},{ghg_reduction},"Esta acción se centra en promover la generación de energía renovable mediante el desarrollo de mini y microcentrales hidroeléctricas y el fomento de la producción de energía a partir de biomasa en regiones agrícolas. Aprovechando el potencial de los recursos hídricos locales y los desechos orgánicos, esta iniciativa tiene como objetivo diversificar la mezcla energética, mejorar la seguridad energética y apoyar prácticas agrícolas sostenibles, reduciendo la dependencia de los combustibles fósiles mientras se promueven soluciones energéticas respetuosas con el medio ambiente.",0,-1,-1,0,0,0,1,,60-79,,,,,,high,5-10 years,"['Disponibilidad de experiencia técnica y recursos para diseñar e implementar plantas de mini y micro-hidroelectricidad y sistemas de energía de biomasa', 'Acceso a recursos hídricos locales y desechos orgánicos para la generación de energía, asegurando una obtención sostenible y una evaluación del impacto ambiental', 'Marcos de políticas y regulaciones para incentivar el desarrollo de proyectos de energía renovable en regiones agrícolas y asegurar su integración en la red energética local']","['Capacidad instalada de sistemas de energía mini y micro-hidroeléctrica y de biomasa (MW).', 'Generación anual de energía de estos sistemas (kWh/año).', 'Reducción estimada de emisiones equivalentes de CO₂ al reemplazar combustibles fósiles con fuentes renovables.']",{national},,,,,,,,,none
icare_0016,Promover la energía solar térmica para el calentamiento de agua,{mitigation},,{stationary_energy},{residential_buildings},{ghg_reduction},"Esta acción tiene como objetivo fomentar la adopción de sistemas de energía solar térmica para el calentamiento de agua en instalaciones residenciales, comerciales y públicas. Al promover esta alternativa sostenible a los sistemas de calefacción eléctrica, la iniciativa busca reducir el consumo de energía, disminuir los costos de servicios públicos y reducir las emisiones de carbono, contribuyendo a un futuro más verde y eficiente en el uso de la energía.",0,0,0,1,0,0,1,,20-39,,,,,,medium,<5 years,"['Disponibilidad de incentivos financieros y subsidios para apoyar la instalación de sistemas de energía solar térmica en instalaciones residenciales, comerciales y públicas', 'Desarrollo de normas técnicas y directrices para garantizar la instalación y uso eficiente de los sistemas solares térmicos', 'Campañas de concienciación pública para educar a los ciudadanos y empresas sobre los beneficios de la energía solar térmica para el calentamiento de agua y sus ventajas ambientales']","['Número de nuevos sistemas solares térmicos instalados anualmente.', 'Reducción en el consumo de energía de los sistemas convencionales de calentamiento de agua (kWh/año).', 'Reducción estimada en las emisiones equivalentes de CO₂ por la adopción de energía solar térmica.']",{national},,,,,,,,,none
icare_0017,"Optimizar el sistema de gestión de residuos sólidos urbanos (RSU), con el objetivo de ampliar la recolección y reducir la disposición ilegal.",{mitigation},,{waste},{disposal_of_solid_waste_generated_in_the_city},{ghg_reduction},"Esta acción se centra en optimizar el sistema de gestión de residuos sólidos urbanos (RSU), cubriendo todas las etapas. Inicialmente, se revisará la planificación e infraestructura de la recolección selectiva de residuos en los barrios para alcanzar más áreas del municipio y mejorar el monitoreo de la disposición regular y los vertederos de residuos.",0,1,1,1,0,0,1,,,,20-39,,,,medium,<5 years,"['Inversión en infraestructura y logística para expandir la cobertura de recolección selectiva de residuos a más vecindarios', 'Sistemas de monitoreo y aplicación fortalecidos para prevenir el vertido ilegal y asegurar la correcta disposición de residuos', 'Campañas de concienciación pública para educar a los ciudadanos sobre la importancia de la separación de residuos y los métodos adecuados de disposición']","['Porcentaje de residuos sólidos urbanos recolectados y procesados adecuadamente.', 'Reducción mensual en la cantidad de incidentes de disposición ilegal de residuos.', 'Reducción estimada en las emisiones de CO₂ equivalente a partir de prácticas mejoradas de gestión de residuos.']",{local},,,,,,,,,none
icare_0018,Implementar el Plan de Logística Sostenible en todos los organismos de la administración pública,{mitigation},,{waste},{disposal_of_solid_waste_generated_in_the_city},{ghg_reduction},"Esta acción tiene como objetivo expandir las iniciativas de sostenibilidad existentes en edificios públicos, incluidas las escuelas, que promueven la reducción de emisiones de gases de efecto invernadero, como la instalación de energía fotovoltaica en edificios públicos.",0,-1,-1,-1,0,0,1,,,,20-39,,,,low,<5 years,"['Disponibilidad de financiamiento y mecanismos financieros para apoyar la instalación de sistemas de energía fotovoltaica en edificios públicos', 'Acceso a experiencia técnica y recursos para diseñar, implementar y mantener eficazmente sistemas energéticamente eficientes', 'Apoyo político y regulatorio para integrar iniciativas de sostenibilidad en los estándares y operaciones de edificios públicos']","['Porcentaje de la flota municipal que ha sido transicionada a vehículos sostenibles (%).', 'Reducción anual del consumo de combustible en operaciones municipales (litros/año).', 'Reducción estimada en emisiones equivalentes de CO₂ a partir de medidas de logística sostenible (toneladas/año).']",{local},,,,,,,,,none
icare_0019,Implementar planes de transición energética en edificios y espacios públicos,{mitigation},,{stationary_energy},{commercial_and_institutional_buildings_and_facilities},{ghg_reduction},"Esta acción tiene como objetivo expandir las iniciativas de sostenibilidad existentes en edificios públicos, incluidas las escuelas, que promueven la reducción de emisiones de gases de efecto invernadero, como la instalación de energía fotovoltaica en edificios públicos.",0,0,0,0,0,0,1,,60-79,,,,,,medium,5-10 years,"['Disponibilidad de financiación para la instalación de sistemas de energía renovable, como paneles fotovoltaicos, en edificios públicos', 'Capacidad técnica y experiencia para implementar medidas de eficiencia energética y reducción de emisiones en edificios públicos', 'Compromiso político y apoyo para integrar iniciativas de sostenibilidad en la gestión y mantenimiento de edificios públicos']","['Porcentaje de edificios públicos alimentados por fuentes de energía renovable.', 'Reducción en el consumo de energía de los edificios públicos (kWh/año).', 'Reducción estimada en las emisiones equivalentes de CO₂ por la transición energética en instalaciones públicas.']",{state},,,,,,,,,none
icare_0020,"Promover prácticas de construcción sostenible y fomentar tecnologías verdes en edificios públicos, residenciales, comerciales, industriales y de servicios.",{mitigation},,{stationary_energy},{residential_buildings},{ghg_reduction},"Esta acción busca aumentar la participación de fuentes de energía renovable en la matriz energética de la ciudad, centrándose en edificios residenciales, comerciales, industriales y de servicios.",0,0,0,1,1,0,2,,80-100,,,,,,medium,5-10 years,"['Disponibilidad de incentivos y subsidios para fomentar la adopción de tecnologías de energía renovable en edificios', 'Desarrollo de un marco regulatorio de apoyo para la instalación e integración de sistemas de energía renovable en los sectores residencial, comercial e industrial', 'Inversión en la infraestructura necesaria para apoyar la generación y distribución de energía renovable dentro de la ciudad']","['Número de empleos creados en sectores de economía circular.', 'Aumento en el porcentaje de materiales reutilizados o reciclados en la ciudad.', 'Reducción anual en las emisiones de CO₂ equivalente de las iniciativas de economía circular.']",{local},,,,,,,,,none
icare_0021,Fomentar y promover medidas para el uso sostenible y racional del transporte motorizado individual,{mitigation},,{transportation},{on-road},{ghg_reduction},"El objetivo de esta acción es racionalizar el uso del transporte motorizado individual, reduciendo su participación en la matriz de movilidad. También es importante regular los servicios de transporte privado basados en aplicaciones, con el objetivo de proporcionar un servicio de calidad integrado con la movilidad general de la ciudad.",2,0,0,-1,0,1,1,,,80-100,,,,,high,5-10 years,"['Desarrollo de políticas y regulaciones para reducir el uso del transporte motorizado individual y fomentar modos de transporte alternativos', 'Integración de servicios de transporte privado basados en aplicaciones con el sistema de transporte público de la ciudad para una movilidad sin interrupciones', 'Inversión en infraestructura de transporte público para ofrecer alternativas accesibles, confiables y de alta calidad al uso de automóviles privados']","['Porcentaje de reducción en el uso de vehículos privados en la ciudad (%).', 'Aumento anual en el uso del transporte público (%).', 'Reducción en las emisiones equivalentes de CO₂ por la disminución del transporte motorizado (toneladas/año).']",{local},,,,,,,,,none
icare_0022,Establecer objetivos de eficiencia energética municipal,{mitigation},,{stationary_energy},{non-specified_sources},{ghg_reduction},"Definir objetivos medibles para el ahorro de energía en las operaciones e infraestructuras municipales, promoviendo la responsabilidad y el progreso hacia los objetivos de sostenibilidad.",1,0,0,0,0,0,1,,60-79,,,,,,low,<5 years,"['Desarrollo de objetivos claros y medibles de ahorro de energía para las operaciones e infraestructuras municipales', 'Acceso a datos y herramientas para rastrear y evaluar el consumo de energía en diferentes sectores municipales', 'Compromiso de políticas y liderazgo para integrar los objetivos de ahorro de energía en la planificación, presupuestación y operaciones municipales']","['Progreso anual hacia el logro de los objetivos de eficiencia energética municipal (%).', 'Reducción en el consumo de energía municipal (kWh/año).', 'Reducción estimada en las emisiones equivalentes de CO₂ por los esfuerzos de eficiencia energética municipal.']",{local},,,,,,,,,none
icare_0023,Actualizar y mantener subestaciones eléctricas,{mitigation},,{stationary_energy},{energy_industries},{ghg_reduction},Mejorar la fiabilidad y eficiencia de la red eléctrica modernizando el equipo de las subestaciones e implementando programas de mantenimiento regular.,0,0,0,0,0,0,0,,60-79,,,,,,medium,5-10 years,"['Disponibilidad de financiación y recursos para modernizar el equipo de subestaciones y mejorar la infraestructura de la red', 'Acceso a experiencia técnica para la implementación de tecnologías avanzadas de red y protocolos de mantenimiento regular', 'Apoyo político y regulatorio para garantizar horarios de mantenimiento consistentes e integrar equipos modernos en la red eléctrica existente']","['Reducción en las pérdidas de transmisión de energía (%).', 'Aumento de la fiabilidad y el tiempo de actividad de la red eléctrica (%).']",{state},,,,,,,,,none
icare_0024,Integrar energías renovables en los sistemas de agua municipales,{mitigation},,{stationary_energy},{energy_generation_supplied_to_the_grid},{ghg_reduction},"Implementar fuentes de energía renovable, como la solar o la eólica, para impulsar los sistemas de tratamiento, bombeo y distribución de agua, reduciendo los costos de energía y las emisiones.",2,2,2,1,0,0,1,,80-100,,,,,,medium,5-10 years,"['Disponibilidad de financiación o incentivos financieros para integrar fuentes de energía renovable como la solar o la eólica en los sistemas de tratamiento y distribución de agua', 'Experiencia técnica e infraestructura para adaptar los sistemas existentes con soluciones de energía renovable o diseñar nuevas instalaciones alimentadas por energías renovables', 'Apoyo político y regulatorio para fomentar el uso de energía limpia en los sistemas de agua y asegurar su integración en las redes energéticas municipales']","['Porcentaje de sistemas de agua municipales alimentados por energías renovables.', 'Reducción en el consumo de energía de fuentes no renovables (kWh/año).', 'Emisiones de GEI evitadas (toneladas de CO₂e)']",{local},,,,,,,,,none
icare_0025,Promover viviendas de bajo consumo energético para personas de bajos ingresos,{mitigation},,{stationary_energy},{residential_buildings},{ghg_reduction},"Desarrollar y apoyar proyectos de vivienda que incorporen diseños y tecnologías energéticamente eficientes, reduciendo los costos de energía para los hogares de bajos ingresos.",0,0,0,2,2,0,1,,60-79,,,,,,medium,5-10 years,"['Disponibilidad de financiación o subsidios para apoyar el desarrollo de viviendas energéticamente eficientes para hogares de bajos ingresos', 'Colaboración con arquitectos, ingenieros y contratistas para diseñar e implementar tecnologías energéticamente eficientes en proyectos de vivienda', 'Desarrollo de políticas y regulaciones para incentivar soluciones de vivienda energéticamente eficientes y garantizar la asequibilidad para comunidades de bajos ingresos']","['Número de unidades de vivienda energéticamente eficientes construidas o renovadas.', 'Reducción en el consumo de energía del hogar (kWh).', 'Disminución en las facturas de energía para hogares de bajos ingresos (USD).']",{local},,,,,,,,,none
icare_0027,Crear programas de financiamiento para proyectos locales de energía renovable,{mitigation},,{stationary_energy},{energy_industries},{ghg_reduction},"Establecer mecanismos de financiación, como subvenciones y préstamos a bajo interés, para apoyar el desarrollo de iniciativas de energía renovable a pequeña escala en las comunidades.",2,0,0,2,1,0,1,,60-79,,,,,,medium,5-10 years,"['Desarrollo de mecanismos financieros accesibles, incluyendo subvenciones y préstamos a bajo interés, para apoyar proyectos de energía renovable a pequeña escala en comunidades', 'Colaboración con instituciones financieras y gobiernos locales para asegurar la distribución y gestión efectiva de fondos para iniciativas de energía renovable', 'Directrices claras y apoyo para que organizaciones comunitarias y negocios locales accedan a financiamiento e implementen con éxito proyectos de energía renovable']","['Fondos totales asignados para proyectos de energía renovable (USD).', 'Número de proyectos financiados anualmente.', 'Aumento en la capacidad de energía renovable instalada (MW).']",{local},,,,,,,,,none
icare_0029,Adoptar políticas para edificios libres de combustibles fósiles,{mitigation},,{stationary_energy},{residential_buildings},{ghg_reduction},"Aplicar regulaciones que exijan que las nuevas construcciones utilicen sistemas de energía renovable, diseños energéticamente eficientes y tecnologías de cero emisiones.",2,0,0,1,1,0,1,,80-100,,,,,,medium,5-10 years,"['Desarrollo de códigos de construcción y marcos regulatorios que obliguen a la integración de sistemas de energía renovable y diseños energéticamente eficientes en nuevas construcciones', 'Disponibilidad de incentivos o apoyo para que los desarrolladores cumplan con las regulaciones y adopten tecnologías de cero emisiones', 'Experiencia técnica y recursos para garantizar la correcta implementación y monitoreo de sistemas de energía renovable y diseños energéticamente eficientes en proyectos de construcción']","['Número de edificios que están transitando a fuentes de energía renovable.', 'Reducción total en el uso de combustibles fósiles para calefacción/refrigeración (m³ o litros).', 'Disminución en las emisiones de GEI relacionadas con los edificios (toneladas de CO₂e).']",{local},,,,,,,,,none
icare_0030,Promover campañas para reducir el consumo de energía en modo de espera,{mitigation},,{stationary_energy},{residential_buildings},{ghg_reduction},Aumentar la concienciación y fomentar el uso de enchufes inteligentes y regletas para minimizar la electricidad desperdiciada por dispositivos en modo de espera.,0,0,0,1,0,0,2,,20-39,,,,,,low,<5 years,"['Desarrollo de campañas de concienciación pública para educar a los consumidores sobre los beneficios de usar enchufes inteligentes y regletas para reducir el desperdicio de energía', 'Disponibilidad de enchufes inteligentes y regletas asequibles en el mercado, junto con instrucciones claras sobre su uso', 'Colaboración con minoristas, proveedores de energía y organizaciones comunitarias para promover y distribuir productos de ahorro energético a hogares y empresas']","['Reducción en el uso promedio de energía en modo de espera en los hogares (kWh/año).', 'Aumento de la conciencia pública medido a través de encuestas (%).']",{local},,,,,,,,,none
icare_0031,Generar biogás a partir del tratamiento de aguas residuales,{mitigation},,{stationary_energy},{wastewater_generated_in_the_city},{ghg_reduction},"Instalar sistemas de biogás en instalaciones de tratamiento de aguas residuales para producir energía renovable a partir de lodos orgánicos, reduciendo emisiones y costos operativos.",0,0,0,0,0,0,0,,60-79,,,,,,high,5-10 years,"['Disponibilidad de financiación o subsidios para apoyar la instalación de sistemas de biogás en instalaciones de tratamiento de aguas residuales', 'Acceso a experiencia técnica para diseñar e integrar sistemas de biogás en procesos de tratamiento existentes', 'Marcos regulatorios que incentiven la generación de energía renovable a partir del tratamiento de aguas residuales y aseguren el cumplimiento de los estándares ambientales']","['Volumen de biogás producido anualmente (m³).', 'Porcentaje de plantas de tratamiento de aguas residuales que utilizan sistemas de biogás.', 'Emisiones de GEI evitadas por el uso de biogás (toneladas de CO₂e).']",{local},,,,,,,,,none
icare_0032,Capturar y reutilizar el calor de los procesos industriales,{mitigation},,{stationary_energy},{manufacturing_industries_and_construction},{ghg_reduction},"Implementar sistemas para recuperar el calor residual de los procesos industriales, reutilizándolo para necesidades energéticas adicionales y reduciendo el consumo total.",0,0,0,0,0,0,0,,60-79,,,,,,medium,5-10 years,"['Acceso a tecnología y experiencia para diseñar e implementar sistemas de recuperación de calor residual en instalaciones industriales', 'Inversión en infraestructura para capturar y redirigir el calor residual para satisfacer otras necesidades energéticas dentro de la instalación', 'Políticas de apoyo o incentivos para alentar a las industrias a adoptar sistemas de recuperación de calor residual y mejorar la eficiencia energética']","['Porcentaje de instalaciones industriales que implementan sistemas de recuperación de calor.', 'Ahorro de energía por reutilización de calor (kWh).', 'Reducción anual de emisiones de GEI (toneladas de CO₂e).']",{local},,,,,,,,,none
icare_0033,Instalar biodigestores en propiedades rurales,{mitigation},,{stationary_energy},{agriculture_forestry_and_fishing_activities},{ghg_reduction},"Equipar granjas y propiedades rurales con biodigestores para convertir los desechos orgánicos en biogás y fertilizantes ricos en nutrientes, proporcionando una fuente de energía sostenible.",1,0,0,1,0,0,0,,80-100,,,,,,medium,<5 years,"['Disponibilidad de financiación o subsidios para apoyar la instalación de biodigestores en granjas y propiedades rurales', 'Acceso a experiencia técnica para el diseño, instalación y mantenimiento de biodigestores', 'Desarrollo de un marco regulatorio de apoyo que fomente el uso de biogás y sistemas de gestión de residuos orgánicos en la agricultura rural']","['Volumen de biogás generado (m³/año).', 'Emisiones de GEI evitadas al reemplazar combustibles fósiles (toneladas de CO₂e).']",{local},,,,,,,,,none
icare_0035,Mejorar los procesos de eficiencia energética industrial,{mitigation},,{stationary_energy},{manufacturing_industries_and_construction},{ghg_reduction},Implementar tecnologías avanzadas y optimización de procesos en instalaciones industriales para minimizar el consumo de energía y mejorar la productividad.,1,-1,-1,1,0,0,0,,80-100,,,,,,medium,5-10 years,"['Disponibilidad de incentivos financieros o apoyo para invertir en tecnologías avanzadas y optimización de procesos en instalaciones industriales', 'Acceso a experiencia técnica y recursos para implementar soluciones energéticamente eficientes y optimizar procesos industriales', 'Colaboración con partes interesadas de la industria y marcos regulatorios para fomentar la adopción de tecnologías de ahorro de energía y garantizar el cumplimiento de los objetivos de sostenibilidad']","['Porcentaje de industrias que adoptan tecnologías energéticamente eficientes.', 'Reducción estimada de emisiones de CO₂ equivalente de procesos industriales energéticamente eficientes.']",{local},,,,,,,,,none
