action_id,action_name,action_type,hazard_name,sector_names,subsector_names,primary_purpose,description,cobenefits_airquality,cobenefits_waterquality,cobenefits_habitat,cobenefits_costofliving,cobenefits_housing,cobenefits_mobility,cobenefits_stakeholderengagement,equity_and_inclusion_considerations,ghgreduction_stationary_energy,ghgreduction_transportation,ghgreduction_waste,ghgreduction_ippu,ghgreduction_afolu,adaptation_effectiveness,cost_investment_needed,timeline_for_implementation,dependencies,key_performance_indicators,powers_and_mandates,adaptation_effectiveness_droughts,adaptation_effectiveness_heatwaves,adaptation_effectiveness_floods,adaptation_effectiveness_sealevelrise,adaptation_effectiveness_landslides,adaptation_effectiveness_storms,adaptation_effectiveness_wildfires,adaptation_effectiveness_diseases,biome
ipcc_0014,Redução de Peso dos Veículos,{mitigation},,{transportation},{on-road},{ghg_reduction},"Reduzir o peso total dos veículos utilizando materiais avançados, como aço de alta resistência, alumínio, fibra de carbono e compósitos, para melhorar a eficiência do combustível e reduzir as emissões de gases de efeito estufa. A redução de peso melhora o desempenho do veículo sem comprometer a segurança.",1,0,0,0,0,1,0,"Promove soluções de mobilidade sustentável que podem reduzir os custos de combustível e as emissões, beneficiando indiretamente comunidades desfavorecidas.",,0-19,,,,,high,>10 years,"['Disponibilidade e desenvolvimento de materiais leves avançados', 'processos de reciclagem eficientes', 'implementação em escala industrial']","['Redução na massa dos veículos', 'melhoria na eficiência de combustível (km/l)', 'emissões de GEE evitadas ao longo do ciclo de vida', 'participação de veículos leves na frota']",,,,,,,,,,none
ipcc_0016,Eco-driving,{mitigation},,{transportation},{on-road},{ghg_reduction},"Um conjunto de práticas de condução destinadas a melhorar a eficiência do combustível, reduzir as emissões de gases de efeito estufa e minimizar o desgaste dos veículos, promovendo uma condução suave, manutenção regular do veículo e antecipação do tráfego.",1,0,0,1,0,1,1,"Promove a acessibilidade a técnicas de economia de combustível para todos os motoristas, reduzindo os custos operacionais e apoiando comunidades vulneráveis dependentes do transporte veicular.",,0-19,,,,,low,<5 years,"['Educação de motoristas', 'programas de treinamento eficazes', 'apoio político', 'mecanismos de incentivo', 'incentivar a adoção de práticas de condução ecológica']","['Percentual de redução no consumo de combustível', 'emissões de GEE por veículo', 'número de motoristas treinados em condução ecológica', 'adesão às práticas de condução ecológica entre motoristas treinados']",,,,,,,,,,none
ipcc_0017,Aumento da Eficiência das Aeronaves,{mitigation},,{transportation},{aviation},{ghg_reduction},"Otimização da tecnologia de aeronaves, incluindo melhorias no design de motores, aerodinâmica, redução de massa da estrutura da aeronave e navegação operacional para reduzir o consumo de combustível e as emissões.",1,0,0,0,0,1,0,Apoia a conectividade global enquanto reduz os impactos ambientais; pode exigir uma distribuição equitativa de tecnologia e recursos para regiões em desenvolvimento.,,0-19,,,,,high,>10 years,"['Desenvolvimento e adoção de tecnologia avançada de aeronaves', 'otimização da gestão do tráfego aéreo global', 'investimentos da indústria em pesquisa e desenvolvimento']","['Percentual de redução no consumo de combustível por voo', 'melhoria na eficiência de navegação', 'taxa de adoção de designs avançados de aeronaves']",,,,,,,,,,none
ipcc_0018,Combustíveis Alternativos para Aeronaves,{mitigation},,{transportation},{aviation},{ghg_reduction},"Desenvolvimento e implementação de combustíveis alternativos para aviação, incluindo SAFs à base de bio, combustíveis sintéticos e hidrogênio líquido, para reduzir as emissões de gases de efeito estufa da aviação.",1,0,0,0,0,0,0,"Concentrar-se em equilibrar a demanda da aviação com práticas sustentáveis, abordar preocupações de alimentos versus combustíveis e garantir o acesso global a tecnologias de combustíveis alternativos.",,60-79,,,,,high,>10 years,"['Disponibilidade de energia de baixo carbono', 'avanços nas tecnologias de produção de combustível', 'reduções de custos', 'apoio político', 'infraestrutura para produção e distribuição']","['Taxas de adoção de SAFs', 'reduções de emissões ao longo do ciclo de vida', 'avanços em tecnologias de produção de combustível']",,,,,,,,,,none
ipcc_0019,Mudança Modal de Avião para Trem,{mitigation},,{transportation},{aviation},{ghg_reduction},"Promover a mudança de voos regionais e de médio curso para trens de alta velocidade (HSR) como uma alternativa de baixo carbono. O HSR pode atender distâncias de 400–1000 km de forma eficaz, reduzindo a demanda por viagens aéreas e as emissões associadas. Melhorias na infraestrutura, políticas de apoio e redes HSR aprimoradas são críticas para essa transição.",1,0,0,0,0,1,0,"Oferece opções de viagem regionais acessíveis e econômicas, beneficiando particularmente comunidades com acesso limitado a viagens aéreas e reduzindo as desigualdades no transporte.",,40-59,,,,,high,5-10 years,"['Requer investimentos significativos em infraestrutura de HSR', 'apoio político para limitar opções concorrentes de viagens aéreas', 'integração das redes ferroviárias com os sistemas de transporte existentes']","['Redução na demanda por viagens aéreas domésticas e regionais', 'aumento no número de passageiros de HSR', 'reduções mensuráveis nas emissões de GEE do setor de transporte']",,,,,,,,,,none
ipcc_0020,Combustíveis Alternativos para Transporte Marítimo,{mitigation},,{transportation},{waterborne_navigation},{ghg_reduction},"Transição para combustíveis alternativos no setor de transporte marítimo, incluindo hidrogênio, amônia, metanol, hidrocarbonetos sintéticos, biocombustíveis avançados e propulsão elétrica. Foco em combustíveis produzidos usando fontes de energia de baixo carbono para reduzir as emissões de gases de efeito estufa ao longo do ciclo de vida e alcançar as metas da Organização Marítima Internacional (IMO).",1,0,0,0,0,1,1,"Garante o acesso equitativo às novas tecnologias de transporte marítimo, reduz a dependência de combustíveis fósseis e promove práticas econômicas sustentáveis, considerando os impactos no comércio global e nas comunidades portuárias.",,40-59,,,,,high,>10 years,"['Disponibilidade de combustíveis e energia de baixo carbono', 'investimentos em infraestrutura', 'capacidades de retrofit para navios existentes', 'apoio político e regulatório', 'avanços em tecnologias de armazenamento e segurança de combustíveis']","['Taxa de adoção de combustíveis alternativos', 'reduções de emissões alcançadas (tank-to-wake e well-to-wake)', 'avanços na infraestrutura de abastecimento e armazenamento']",,,,,,,,,,none
ipcc_0021,Tecnologias Elétricas para Navegação,{mitigation},,{transportation},{waterborne_navigation},{ghg_reduction},"Adoção de tecnologias de propulsão elétrica, incluindo sistemas elétricos a bateria e híbridos-elétricos, para navegação de curta distância, balsas e vias navegáveis interiores para reduzir as emissões de gases de efeito estufa. Inclui avanços em design e engenharia, como a otimização de formas de casco e a integração de fontes de energia renovável, como vento e solar, para propulsão.",1,1,0,0,0,1,0,"Promove o acesso equitativo a tecnologias de transporte limpo, beneficiando comunidades portuárias e reduzindo a poluição em áreas densamente povoadas. Garante a acessibilidade e a viabilidade econômica de novas infraestruturas para operadores de transporte de pequena escala.",,20-39,,,,,high,>10 years,"['Disponibilidade de eletricidade de baixo carbono', 'avanços na tecnologia de baterias', 'infraestrutura para carregamento e manutenção', 'estruturas regulatórias de apoio para a indústria marítima']","['Redução nas emissões do ciclo de vida das embarcações', 'número de navios elétricos e híbridos-elétricos em operação', 'melhorias na infraestrutura portuária para apoiar sistemas de propulsão elétrica']",,,,,,,,,,none
ipcc_0022,Melhoria da Eficiência Energética para Transporte Marítimo,{mitigation},,{transportation},{waterborne_navigation},{ghg_reduction},"Aprimorar a eficiência energética no transporte marítimo por meio de medidas operacionais, designs de casco otimizados, sistemas de propulsão avançados e adoção de combustíveis de baixo carbono, como hidrogênio e amônia. Inclui a redução das velocidades dos navios ('slow steaming'), melhoria das operações portuárias e modernização das embarcações com tecnologias modernas para minimizar as emissões e o consumo de combustível.",1,1,0,0,0,1,0,Promove o acesso equitativo a tecnologias de transporte marítimo de baixo carbono para operadores menores. Apoia comunidades vulneráveis reduzindo a poluição costeira e melhorando a qualidade local do ar e da água.,,20-39,,,,,high,5-10 years,"['Disponibilidade de combustíveis de baixo carbono', 'avanços em tecnologias de design de propulsão e casco', 'investimentos em infraestrutura portuária', 'apoio regulatório para eficiência energética e redução de emissões']","['Redução nas emissões de transporte marítimo', 'taxa de adoção de tecnologias energeticamente eficientes', 'medidas operacionais', 'número de embarcações modernizadas', 'melhorias de eficiência nas operações portuárias']",,,,,,,,,,coastal_marine
ipcc_0023,Melhoria na Recuperação de Calor e Energia,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Aprimoramento da eficiência energética em processos industriais por meio da recuperação de calor e energia de fluxos de resíduos, melhorando o acoplamento de processos e adotando tecnologias avançadas, como resfriamento a seco de coque, gaseificação de licor negro e turbinas de recuperação de pressão superior. Inclui a redução do uso de energia na cominuição, secagem de papel e outros processos industriais por meio de designs otimizados, melhorias operacionais e estratégias de eficiência de materiais.",1,0,0,0,0,0,0,Apoia o acesso equitativo a tecnologias energeticamente eficientes e promove práticas sustentáveis em regiões em desenvolvimento com altas emissões industriais. Foca na redução da competição por recursos e na garantia de uma distribuição justa dos avanços tecnológicos.,,,,20-39,,,high,5-10 years,"['Disponibilidade de tecnologias avançadas', 'estruturas regulatórias de apoio', 'investimento em pesquisa e desenvolvimento', 'alinhamento com padrões globais para redução de emissões e eficiência energética']","['Redução nas emissões de GEE industriais', 'taxas de adoção de tecnologias de recuperação de calor e energia', 'melhorias na intensidade energética em indústrias-chave', 'taxas de reciclagem']",,,,,,,,,,none
ipcc_0024,Melhoria na Entrega de Combustível para Aquecimento,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Aprimorar os sistemas de entrega de combustível no processo de produção de aço implementando tecnologias como injeção de carvão pulverizado, melhorando os designs dos fornos e controles de processo, e otimizando a combustão de combustível para aquecimento. Inclui medidas de eficiência energética para reduzir as emissões de carvão e coque usados na fabricação convencional de ferro, e a potencial adoção de redutores alternativos como biomassa e plásticos descartados.",1,0,0,0,0,0,0,"Apoia a implementação equitativa de tecnologias energeticamente eficientes em economias em desenvolvimento, garantindo acesso justo aos recursos e reduzindo a poluição ambiental em regiões industriais.",,,,20-39,,,high,5-10 years,"['Disponibilidade de sistemas avançados de entrega de combustível', 'estruturas de políticas de apoio', 'investimento em P&D para redutores alternativos', 'adoção em toda a indústria de controles de processos e tecnologias otimizados']","['Redução nas emissões de GEE do aquecimento na produção de aço', 'melhorias na intensidade energética', 'aumento das taxas de adoção de injeção de carvão pulverizado e combustíveis alternativos', 'redução na produção de resíduos perigosos']",,,,,,,,,,none
ipcc_0025,Melhoria da Eficiência de Fornos ou Fornalhas,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Aprimorar o design e a operação de fornos e fornalhas para melhorar a eficiência energética e reduzir as emissões. Inclui tecnologias como recuperação aprimorada de calor e energia de gases de processo, controles avançados de processo e melhores designs de fornos para minimizar ciclos de temperatura e otimizar o uso de combustível.",1,0,0,0,0,0,0,"Garante que tecnologias de fornos eficientes sejam acessíveis para indústrias em economias em desenvolvimento, reduzindo a poluição e melhorando a segurança no local de trabalho.",,,,20-39,,,high,5-10 years,"['Disponibilidade de designs avançados de fornos', 'políticas de apoio e incentivos', 'mão de obra qualificada para instalação e manutenção', 'adoção em toda a indústria de tecnologias energeticamente eficientes']","['Redução na intensidade energética', 'emissões de GEE', 'produção de resíduos perigosos', 'aumento na adoção de fornos avançados', 'controles de processo']",,,,,,,,,,none
ipcc_0026,Recuperação e Reutilização de Calor através de Redes de Trocadores de Calor ou Bombas de Calor,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Esta ação envolve melhorar a eficiência energética do uso de calor utilizando redes de trocadores de calor e bombas de calor de alta temperatura para recuperar e reutilizar o calor residual em processos industriais. As técnicas incluem reduzir as necessidades de calor por meio de isolamento térmico, reutilizar o calor residual em vários níveis de temperatura e reciclar o calor residual para geração de energia através de tecnologias como recompressão mecânica de vapor e conversão termoelétrica.",1,0,0,0,0,0,0,"Garante que as tecnologias avançadas de recuperação de calor sejam acessíveis para pequenas e médias indústrias, especialmente em regiões em desenvolvimento, ajudando-as a reduzir custos de energia e emissões.",,,,40-59,,,high,5-10 years,"['Disponibilidade de tecnologias avançadas de recuperação de calor e bombas', 'mão de obra qualificada para instalação e manutenção', 'apoio político para a adoção de sistemas de recuperação de calor residual']","['Aumento na taxa de recuperação de calor residual', 'redução na intensidade energética', 'porcentagem de calor reutilizado através de sistemas de alta eficiência']",,,,,,,,,,none
ipcc_0028,Introdução de Tecnologias de Eficiência Energética no Processamento,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Implementação de tecnologias energeticamente eficientes em processos de mineração, particularmente na cominuição, através da atualização dos métodos de concentração de minério, uso de tecnologias eficientes de moagem e trituração, e otimização do tamanho das partículas alimentadas. Outras oportunidades incluem a melhoria dos processos de separação, secagem e manuseio de materiais.",0,0,0,0,0,0,0,"Promove o acesso equitativo a tecnologias eficientes para operações de mineração em pequena escala, reduzindo os custos de energia e os impactos ambientais para comunidades vulneráveis dependentes de atividades de mineração.",,,,20-39,,,high,5-10 years,"['Desenvolvimento de tecnologias avançadas de cominuição e classificação de minérios', 'disponibilidade de fontes de energia renovável para geração de energia', 'apoio político para incentivar a adoção']","['Redução no consumo de energia por tonelada de minério processado', 'melhoria na taxa de recuperação de minério', 'redução nas emissões de GEE das operações de mineração']",,,,,,,,,,none
ipcc_0031,Gestão Inteligente de Energia,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"A implementação de sistemas de gestão de energia utilizando digitalização e tecnologias inteligentes para otimizar o uso de energia. Esses sistemas aproveitam o monitoramento em tempo real, análises avançadas, aprendizado de máquina e automação para melhorar a eficiência energética, a produtividade e a relação custo-benefício.",0,0,0,0,0,1,1,"Facilita o acesso a tecnologias energeticamente eficientes para pequenas e médias empresas, garantindo a participação equitativa em iniciativas de economia de energia.",,,,20-39,,,high,5-10 years,"['Disponibilidade de tecnologias avançadas, como sensores e sistemas de machine learning', 'infraestrutura digital adequada', 'políticas de apoio para a adoção de eficiência energética']","['Redução no uso de energia', 'economia de custos por ciclo de produção', 'melhoria percentual na eficiência do processo']",,,,,,,,,,none
ipcc_0033,Eletrificação de Processos,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"A transição dos processos de produção de aço para métodos eletrificados, como a eletrólise de óxidos fundidos, a redução direta avançada e outros métodos alimentados por eletricidade de baixo carbono, para reduzir as emissões e melhorar a eficiência energética.",1,0,0,0,0,0,0,"Promove o acesso equitativo a tecnologias avançadas de eletrificação e treinamento para a força de trabalho, garantindo a participação de setores industriais desfavorecidos.",,,,60-79,,,high,5-10 years,"['Disponibilidade de eletricidade de baixo carbono', 'desenvolvimento de materiais de ânodo adequados', 'infraestrutura para eletrificação em larga escala na produção de aço']","['Redução nas emissões por tonelada de aço produzida', 'aumento na participação de processos eletrificados', 'economia de energia nas etapas de produção']",,,,,,,,,,none
ipcc_0037,Descarbonização de Matérias-Primas,{mitigation},,{ippu},{product_use},{ghg_reduction},"Descarbonizar matérias-primas para processos industriais através de Captura e Armazenamento de Carbono (CCS), Captura e Utilização de Carbono (CCU) e integração com fontes de energia de baixo carbono. Isso inclui capturar carbono de várias emissões industriais e reutilizá-lo ou armazená-lo para reduzir as emissões de gases de efeito estufa. As aplicações incluem a criação de combustíveis sintéticos, produtos químicos e materiais, enquanto se utiliza energia renovável ou fontes de carbono biogênico.",1,0,0,0,0,0,0,"Apoia o desenvolvimento industrial equitativo promovendo o acesso a tecnologias mais limpas, especialmente para indústrias em regiões em desenvolvimento, para reduzir as emissões sem comprometer o crescimento econômico.",,,,60-79,,,high,>10 years,"['Requer avanços nas tecnologias de CCS e CCU', 'disponibilidade de eletricidade com baixo GEE', 'políticas de apoio para incentivar a descarbonização industrial']","['Redução nas emissões de GEE de processos industriais', 'aumento no uso de matérias-primas de baixo carbono', 'o número de projetos de CCS/CCU implementados']",,,,,,,,,,none
ipcc_0038,Captura e Utilização de Carbono (CCU),{mitigation},,{ippu},{product_use},{ghg_reduction},"Capturar dióxido de carbono (CO2) de processos industriais ou gases de combustão e reutilizá-lo para produzir combustíveis, produtos químicos e materiais de construção. Este processo reduz as emissões da fonte inicial e oferece uma alternativa ao uso de novas matérias-primas fósseis ou de biomassa.",1,0,0,0,0,0,0,"Garante que os benefícios das tecnologias CCU sejam acessíveis a regiões de baixa renda, incluindo a redução dos custos de materiais de construção e combustíveis.",,,,20-39,,,high,5-10 years,"['Disponibilidade de energia limpa para produção de hidrogênio', 'desenvolvimento de tecnologias CCU', 'políticas para apoiar a adoção']","['Quantidade de CO2 capturado e reutilizado', 'redução nas emissões por tonelada de produto', 'penetração de mercado de produtos derivados de CCU']",,,,,,,,,,none
ipcc_0039,Captura e Armazenamento de Carbono (CCS),{mitigation},,{ippu},{product_use},{ghg_reduction},"Captura e Armazenamento de Carbono (CCS) envolve capturar CO2 de processos industriais, geração de energia ou da atmosfera e armazená-lo em formações geológicas por milênios para evitar sua liberação na atmosfera. As tecnologias de CCS também podem possibilitar emissões quase zero ou negativas quando combinadas com biocombustíveis de origem sustentável ou captura direta do ar, apoiando a descarbonização de setores de difícil redução.",1,0,0,0,0,0,0,"Apoia a transição equitativa fornecendo caminhos de descarbonização para indústrias intensivas em energia e de difícil redução, garantindo empregos e estabilidade econômica em regiões dependentes desses setores.",,,,80-100,,,high,>10 years,"['Requer o desenvolvimento de infraestrutura de transporte e armazenamento de CO2', 'estruturas de políticas de apoio', 'energia limpa suficiente para processos de captura', 'incentivos para adoção']","['Quantidade de CO2 capturado e armazenado anualmente', 'percentagem de redução nas emissões industriais', 'capacidade operacional de projetos de CCS globalmente']",,,,,,,,,,none
ipcc_0040,Projetar com Menos / Redução de Peso dos Produtos,{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Esta ação envolve melhorar a eficiência dos materiais através do design de produtos mais leves, otimizando o uso de materiais para manter a funcionalidade e incorporando princípios da economia circular, como reutilização, reparabilidade e reciclabilidade. Abrange todo o ciclo de vida do produto, desde o design até a gestão no fim de vida.",0,0,0,0,0,0,0,Promove o acesso a produtos duráveis e acessíveis para comunidades carentes e reduz o desperdício em regiões com recursos limitados.,,,,40-59,,,medium,5-10 years,"['Disponibilidade de materiais avançados', 'políticas de apoio para a economia circular', 'colaboração entre partes interessadas nas cadeias de suprimentos', 'investimento em P&D para materiais leves', 'métodos de design de alta eficiência']","['Redução no uso de materiais por produto', 'aumento na vida útil do produto', 'porcentagem de materiais recuperados e reutilizados', 'redução nas emissões de GEE dos processos de produção']",,,,,,,,,,none
ipcc_0041,Melhoria na Utilização de Materiais (Fundição de Forma Próxima à Final),{mitigation},,{ippu},{industrial_processes},{ghg_reduction},"Esta ação foca em melhorar a eficiência dos materiais adotando técnicas inovadoras de fabricação, como a fundição de forma quase líquida. Esses métodos reduzem o desperdício de material durante a produção, melhoram o rendimento das matérias-primas e aumentam a eficiência energética ao minimizar o retrabalho. As estratégias incluem otimizar o design do produto, reduzir o peso e melhorar os processos de reciclagem e reutilização.",0,0,0,0,0,0,0,"Promove o acesso a tecnologias avançadas e eficientes em materiais para indústrias de todas as escalas, permitindo que empresas menores participem de práticas de fabricação sustentáveis.",,,,40-59,,,medium,5-10 years,"['Disponibilidade de tecnologias avançadas de manufatura', 'treinamento da força de trabalho', 'regulamentações de apoio', 'acesso a materiais para fundição de forma quase líquida']","['Redução de resíduos materiais', 'aumento no rendimento de produção', 'redução nas emissões de GEE por unidade de material produzido']",,,,,,,,,,none
